"gene","mean_rela","steepness_rela","skewness_rela"
"SOL2",0.821318925585603,1.49388377290754,2.39618330749725
"KGD1",1.02404320624326,0.967794023773519,-0.791315808368132
"SHY1",1.1952174468457,0.783405807888755,-0.176553834933439
"PRE9",0.88043572324667,1.06998394394078,1.54988209120312
"YPT6",1.02210102682887,1.16767230496185,0.834767571480592
"ALG9",1.05265470496994,0.759840245411628,-0.705027584740581
"PMT2",1.10354654488204,0.957981218106969,0.569630938186226
"SIP2",1.15735431555493,0.976706695964575,1.26603138957407
"URE2",1.20651389422855,0.835033485818144,-0.906111989507222
"PDB1",0.46601104402955,1.47527582175697,1.46092717273436
"PIN3",1.13809672201949,0.972991792638869,1.16816139926312
"SLX8",1.0483308626117,1.44030483645252,0.0606313862344589
"ACO2",1.10373489881608,0.954467661864875,1.20744283388125
"PPH22",1.12984825630649,1.02855479655074,0.105603805575739
"PPH21",1.29819596973067,0.99434687599529,-0.399876486908325
"RPS11A",1.05857464880118,0.938199394412894,1.61115116352533
"SKP2",1.13561140782207,0.854693576533793,-0.719927545526847
"EUG1",1.13249399059179,1.03207798195104,0.398564501129162
"RPL13A",1.29223568507226,0.990574684384326,-0.6631050942989
"COS12",1.071679858767,1.00559761373405,0.209912237411461
"PMT6",1.17810405534069,1.02261254101699,0.342587277137764
"CHD1",1.18031258502826,0.881987433957179,-0.5204363037048
"CKA2",1.38176617909712,1.00921957945737,0.0898706101135647
"MTG2",1.26036747640912,0.766272812398277,-1.81623212216238
"ROM2",0.981912203318683,1.65242247434556,1.91867540273495
"CLB2",0.947712396422942,1.20015977543657,0.417123469441798
"TSA1",0.51816486497376,1.05751461209096,0.296188717547735
"RPL22B",1.03317666380882,1.00148355576156,0.996378598197772
"RIM1",1.11308236184758,0.886348899137408,0.104305693899185
"SIN4",1.15135747746356,0.945295828007678,0.191843185508636
"AAC1",0.974293385947635,1.02774443859038,0.488400114387063
"SAP155",1.45900681221976,0.903582025223989,-1.82208244586677
"AGC1",1.22165403884156,0.910509573067309,0.711275044344928
"IDP3",1.12940211287799,0.958888085912827,0.112307023776985
"IDP2",1.1309951402184,0.953602249204018,-0.162194346794873
"SIR4",0.922937469218033,1.11227308900453,2.53271624448251
"CPR1",1.08580456202768,0.804206137362288,0.891877461448428
"BOI2",1.34833323301951,0.762266140825824,-0.986924288129572
"TDH3",1.20647784106335,0.823725438196751,-1.26168285091756
"MDM38",0.978980745692769,1.15666725556563,-0.021680275551629
"MGM1",0.799999175716416,1.32611465073621,1.61501527550061
"CPA2",1.09923483601239,1.17104868168205,2.25422147856568
"ATG32",0.82675245771662,1.18098319531883,2.18622429517126
"SNF7",0.874052440346571,0.945415678666993,1.60634506285988
"POR1",0.538902752827653,1.53482333289843,2.51472359301785
"MTC4",1.29980176682932,0.848435211790195,0.494746187904881
"TIS11",1.23376695264186,0.867191334214271,0.205426343551785
"FLX1",0.993075366349901,1.23855541849215,2.63697288721408
"TMA29",1.37954571459704,0.725113160296971,-2.24160822644631
"MNN11",1.04088214875999,0.786664647491405,-0.617432206040414
"MNN9",0.522936056248152,3.48440125379219,3.25480563146501
"HOG1",0.8706749118476,0.949756041092093,0.78255763901129
"ARO8",1.14330438905164,0.836543604304467,-1.33029491026202
"JHD2",0.951584825609149,1.07886345981375,0.603604125135942
"VMA13",0.192785191267018,2.94726219874608,6.22378593233394
"ELP4",1.28665051206215,0.679070134105581,-1.20019968090833
"RTN1",1.14727977441365,0.885072883187304,-0.47247996157475
"LSB1",1.35416582009552,0.774257020184539,-0.157299553639407
"SLX5",1.0767820437371,0.879965909805269,0.471092257002825
"RPS8A",1.06420976068726,1.1275609633145,1.64279206388963
"RPL21A",1.04539470101016,1.32269992697709,2.46917088787478
"AAC3",1.1066974827277,0.869693665827288,-1.53228181653939
"YMR010W",1.36305357183039,0.776613051846562,-0.921684812122149
"BRE5",1.05035847026101,1.2279078732468,1.67961926082373
"YBR238C",1.19065773102852,0.91264634668945,0.205723491443682
"REI1",1.37112177872395,1.12175623108219,1.78099868089926
"SCP160",0.972308547012495,0.993247605368707,-0.15479573457429
"ACO1",1.06590768247036,0.846950021706937,0.811820003932328
"AVO2",0.990117571097617,0.940436545070648,0.773392383836007
"RPL12B",1.2272981039604,0.948758427366383,0.367226404870237
"ARR1",1.11701588772192,0.783785375490657,-0.978667282991377
"PMT5",1.13782376843711,0.918283206694518,1.39553356846055
"MRPL10",1.33197996137372,0.820480947012645,-0.776317053657388
"CST26",1.41048045393285,0.256947644179178,-0.713430303465876
"RPL37B",1.14328726038554,0.944009242464151,0.275795616561061
"UPF3",0.935833328820408,0.78419418414025,0.371688367336231
"YRO2",1.28102064489819,0.834630599722352,-1.73575204456141
"ATP1",0.265969322727559,1.7624560638199,2.3516942602626
"FCY2",1.12989374857022,0.985968951346061,-0.959514795830106
"YIR042C",1.17638942061028,0.941316675950407,-0.954452841446485
"RDS1",1.11470709085525,0.991906327303916,-0.295406742154134
"MNN5",0.937932277009814,1.16181562792663,0.297393410154075
"MIG1",1.04950572612128,0.897672836519416,0.0231445334688197
"CYC1",1.16384534329018,0.751572320073904,-0.829160504131786
"FTR1",1.11776886312157,0.956375944004464,0.561983373424064
"MSH6",1.18353631049588,0.962503374419109,1.35282968619363
"NTH1",1.14138972342556,1.02594143445738,1.66217402246782
"YSC84",1.10629523534315,0.979397903565467,-0.563950931610653
"LSB3",1.38806952822208,0.521896765288001,1.52027917302318
"ARK1",0.865231729842459,0.912006814982483,3.35774575969412
"CUP9",1.2077286174811,0.9884764137342,0.243608806290188
"YVH1",1.50307077848978,1.16707448683593,-1.09567225640598
"SKM1",1.05467827631827,0.805151295221711,-3.25910899282946
"TOS3",1.14698447375436,0.736890636557027,0.768707711099137
"NOP12",1.0267125057732,1.50644052672812,2.52685221363217
"SPS1",1.23330484701556,0.907140425704249,1.85577691401708
"RPH1",1.52262127835484,0.806248012804605,-3.62570632747227
"SOV1",1.3206260500788,0.749991622635181,-2.6099037178337
"PET123",1.19551753616434,0.82604339415854,-0.580555149093185
"MRPL24",1.22019062454728,0.969937037058099,-0.808913590435023
"SMF2",0.892931729794163,0.847795259045612,0.93656892130931
"YMR291W",1.0970555171468,0.863801380215188,-2.02476259065129
"MPD1",1.34261557376766,1.0559822485257,0.461599387192977
"GCN5",1.02560632546568,1.15291006994479,-0.392705490289391
"CPR3",0.941625212292028,1.13697280652181,2.10969774978592
"RTG3",1.09669157903696,1.06575700026132,1.07113697027014
"MNN2",1.15897048808215,0.846387366900674,-0.16100148110452
"EMP24",1.22752493519229,1.0816126791908,-0.345530500259733
"ITC1",0.898540846100976,1.33053147937931,1.47502042166678
"ARG1",1.09776950625438,1.0064316061977,-0.589890459363006
"EMP47",1.11992136549486,0.8316628557169,-0.132567746994352
"UMP1",1.26188196973636,0.985685707603776,-0.463171181205546
"UTH1",0.899212535384387,1.29410906505825,3.0177788652799
"RPL2B",1.27073300841629,0.906667142473287,-0.558499464227528
"RPL20A",1.18779630184467,1.37230781783239,-0.0649012687449585
"RPL6A",1.19715366143881,1.1739246013227,0.120111214839614
"RPL34B",1.34018874401629,0.94685963004273,-0.316590291561238
"ATG8",1.25072359536448,0.811055298742297,-1.61813151984188
"DIE2",1.0629004044049,0.774891228325565,-0.532866798036827
"PAF1",0.627469550337076,2.15531158784491,4.76105177228885
"YIL055C",1.08015107081098,1.09759599072319,0.00666095408844073
"SMF1",0.897895175199979,0.957268723361713,-0.893193959256722
"FPK1",1.17502686284887,0.833836939296035,-0.695189106033045
"YPK2",1.12013126839593,1.00956779471213,-0.173566856294403
"TAT1",0.945068737223356,1.03506590079093,-0.0640547019853965
"RPL7A",1.25069874387377,1.15987689922482,1.77854391497971
"RPS17A",0.922111904347833,1.04956923815413,1.59829384990061
"RPS21A",1.09880054814353,1.03426234233884,2.72630909539877
"TAF14",1.1417376993376,0.910014570002844,-0.135560028117556
"RVS161",1.14165469590904,0.740451551284845,-1.77867849644999
"RPL23A",1.35461820756022,0.889025741272042,0.140995439555812
"CTH1",1.0870544021154,0.898392977293835,0.731753869001898
"SDP1",1.12680985195532,0.858369766558408,-0.701924721307994
"DAS2",1.0175326458186,0.969947814843502,-1.34715769163559
"HRB1",1.0118820277975,0.874502685045809,0.881063503606245
"YMR018W",1.30852989658619,0.742377674794724,-1.60795741956625
"INM1",0.849000569009837,0.904385554325022,0.806272482650389
"LYS4",1.1596440928293,0.943341313918393,0.284517116679166
"ABP1",1.13996908782139,0.941441778710908,-0.748853353506313
"YOR111W",1.08576529502109,1.25642906556278,2.68115582370805
"RPS6A",1.25599830362739,0.812289870736723,0.704659820320907
"BSC1",1.31358672084913,0.9420921179683,0.0133902445256765
"YMR173WA",1.20702628077792,0.962601918418256,-0.568732471092351
"RRP8",0.971374758441213,1.04077905935559,0.866637468652394
"PAC2",1.09601637807004,1.01479300972731,-1.54485296601517
"SYH1",1.14424536061193,1.08136244206889,-0.375883222763124
"STE20",0.7114097246343,0.950313717534731,1.09312804778016
"SPS19",1.19172491796713,0.886571215914517,-0.271634205545423
"RGM1",1.34762451143721,0.725507376395301,-1.88904220947532
"TCO89",1.25527042740772,0.808859072222056,-2.5579867216904
"CBS1",1.20395834636082,0.799979624102065,-0.767436809833494
"PET111",0.964012194706103,0.848387220996629,-0.559456964499411
"ARG81",1.15670545221437,0.724600381312556,-2.45502614679309
"RSM7",1.30739498432263,0.993602762884629,-0.969869081678194
"MRPL51",0.970072243100758,0.733377136073076,0.345961844274263
"RPL29",1.28480466806582,0.991245171565381,-0.730778541096567
"LPD1",1.08779664431308,0.994583150285278,-0.329694590937893
"ZWF1",0.980530675099119,1.063622944486,0.892919288084675
"CRF1",1.01820917971132,1.1319537604649,2.00935467018875
"MHP1",1.11248457753998,0.870516839905569,-0.613137399332586
"ADH3",0.939898240095254,1.02418728055136,0.680020597344185
"YDR115W",1.07182327297493,0.769324035803751,-1.15162030904709
"ENO1",1.03369277487101,1.04606849612038,-0.730524488240376
"MSK1",0.997219152898702,0.828836857704183,-1.38001127189583
"DLS1",1.30287448990576,0.771136325683202,-0.822072158120688
"YGL079W",1.19726060816406,0.937992783002976,-0.649265253784486
"DOM34",1.4258328957766,1.04219560586271,1.34464249180124
"RTS1",1.29529951492421,0.955997671750088,-1.3385657279054
"UBP10",0.745220743795328,0.874028668923292,1.28639391529186
"HST4",0.869340057509005,0.884594729558439,1.48659163184095
"SRB8",1.19068418267059,1.42003758684177,1.76682181502295
"GSY1",1.26319086995593,0.884348094767793,-1.47920272565232
"ITR1",1.15518744720362,0.901890762621395,-2.30927943173537
"TPO3",1.06476159666834,1.05590043746922,0.93764194934647
"MEP2",1.2003891989328,0.8766512760347,-1.12594122225539
"SNQ2",1.1762511634201,1.02896360253974,-0.760175707035013
"YGR026W",1.15597597977493,0.899164902339596,-1.01590902339037
"MUP3",0.807553126203144,0.803700884538396,-0.794110049484431
"MSB2",1.07234683306276,0.827792638232477,-2.23369432777028
"PGM2",1.2689947250759,0.884921188231859,-1.03508390561804
"TPO1",1.26007504894543,0.697183985245581,-1.12620531162663
"VPS24",1.17227657616798,0.761290459844298,-0.245814554522506
"VPS60",1.22122944438009,0.651850327433501,-1.40505430360512
"DID2",1.31123389289346,0.752317854906578,0.885499398140846
"CLN3",0.915085436088965,0.984461073612706,1.8585539214489
"GPM2",1.10675015798044,0.955377658407507,0.780638264939596
"RPL40A",1.35510056639867,0.985690622491343,-0.961453828261741
"RPL39",0.755305660365176,1.48473190501356,3.98202026688384
"YBR028C",1.11276567184324,0.988446137682986,0.220530679886177
"ETR1",1.05143156528581,1.0883601726137,-0.328813762660553
"YPR011C",1.11274555947401,1.03737507318424,2.32692680210957
"ALG8",1.04835964031926,1.01925175357007,-0.919881627892364
"PMT7",1.248920665123,0.88435401483676,0.146132830864315
"MNN10",0.686918497087979,2.81981186816144,3.52399759668822
"MRPL17",1.1035417562227,0.943779804522348,-0.845545990023496
"MRPL16",0.985644963274142,1.40294358305157,2.52237777388285
"SKN7",0.999511723557684,1.00978942229633,-0.288852649140446
"OPI3",1.1724026775306,0.768242792915147,-3.17271148326908
"MEF2",0.882454143158442,1.57269837050773,4.11266791540441
"HIR2",1.42786328733672,0.67913706389351,-3.23268892464339
"RPP2A",1.25936951980268,0.985424838013861,0.104998250733885
"RTT109",0.387686667719478,1.31665857173288,1.71498265761969
"RPS1A",1.13039873446425,1.15305733247759,3.18263266835657
"GLK1",1.07290231754618,0.899072362364397,0.0117336733821735
"MRPL33",0.970132101342507,1.51234313164551,0.669610557107531
"RPL43B",1.34742658018449,0.969691573454262,-0.798354878616629
"TOS8",1.31203998388234,0.63240888697736,-0.108299796750478
"RED1",1.11458919331987,0.774955508452668,-0.873546281589678
"NRK1",1.3151669784313,0.995195236061805,-0.147721776096221
"DBF20",1.27599574503085,0.976188250598954,-1.7611639127689
"RGS2",1.08987971112594,0.507687048008252,-1.74041915864752
"YCF1",1.2287987185767,0.906258107337937,0.446743631640391
"YKL105C",1.31058902010235,0.579248390383974,0.351955144986924
"TLG2",1.18721400086893,0.839341773300114,0.280538819781802
"INP54",1.20021521097679,0.827785497527131,0.433923014644228
"RPL4A",1.08759073196147,0.882762737044291,0.117000288439082
"KIP3",1.0859625877859,1.05039939633199,0.997274689436503
"KIP2",1.19880894135063,1.08266114811067,0.751964734691418
"MAP2",1.25894811778077,0.862894992904341,-0.237010935936018
"TMA19",1.27953935294238,0.940515245957011,0.123809525414533
"RPS26B",1.05997549128008,1.41527514933144,1.3927754393975
"STB2",1.11109347200174,1.34237098074466,2.41782699960943
"YEA6",1.01373523896205,0.820255381192219,-0.0979534089726906
"ZTA1",1.17600853801355,0.532223021351001,-1.52491057048115
"HST3",0.652055780117617,1.26476578521386,0.920396755473105
"RPL23B",1.24116064266268,1.05379449117558,1.29590112144157
"TKL1",1.10741578162869,0.645512339333553,-2.64901100060889
"LYS9",1.10217698831083,1.04304146520591,0.0301336124233505
"PFK1",1.05812732030041,1.04177245714441,1.28432557548058
"MRP20",1.14323495349121,1.11186486585014,-0.177889336679304
"SAN1",0.761842180364152,1.07782695804864,2.05563605266737
"AEP2",1.14972598122646,0.814976771415591,-0.0939006956540186
"DNM1",0.969128877210796,1.07485175868125,-1.14219135358869
"RAS1",1.08559386101672,0.920281209325599,1.47162789882231
"RPD3",0.847045199779374,1.695426482921,1.64717197167503
"PYC2",1.11048531226557,0.94309792637182,-0.353410357829005
"PYC1",1.13350439771251,0.973900040273764,0.112636522298953
"MDL1",1.12367806874702,1.00813695942721,-0.929611141460886
"FZO1",0.914222109219398,0.800985456558084,-1.21782358133236
"PDC6",1.0495055664993,0.896933379796832,-0.762345889962619
"ADH2",1.15153529634705,0.813304528699138,-0.150805288938413
"PEP4",0.966472767496926,0.974938181137119,0.628552936511291
"PTC6",0.889819101223222,0.933457569290772,0.276134377594639
"SNF2",1.21544985180077,0.984865612342574,0.77164682435431
"SUV3",1.31295461781627,0.844506150366567,-1.76899505178579
"KAP120",1.22828154336799,1.58386477743343,0.477783931355345
"RPL9B",1.003796855368,1.014356408254,1.35017498333707
"CBP6",0.956550665344635,0.727528874696158,-0.548009250570896
"YNL040W",1.17912116658449,0.941995243860456,2.47837993329323
"YME1",0.500606447394093,1.20011899771106,0.56807693719131
"BUD22",0.960557176992358,1.29488464436464,1.84310065009212
"RPS0B",0.832206740704776,0.984599355563332,-0.423898873180106
"COQ2",1.00703829887519,0.880776516528959,-0.641011803378954
"VPH1",1.05553544634011,0.528853165641896,-1.59652998084018
"ALG6",0.989234861559294,0.948800380277715,2.45439704942981
"VPS74",1.09353582222399,0.7648348800445,-3.31139683777093
"KTR6",1.17571403546414,0.853158927322724,-1.7648603296993
"MET17",1.01675209434619,0.955444994098352,-0.265396411649137
"RRD1",1.27107491869316,1.07187039744637,-0.295585243229687
"GPH1",0.798405988754028,1.49052002969242,1.98585850649462
"MET6",0.98682935835088,0.90022596006631,-0.708119370344926
"RPL8B",1.1585203541042,0.810573238234397,-0.618494773954313
"RPP1A",1.15798552432009,1.30051762204376,1.01761559968588
"PSP2",0.854066970591461,1.27961249562339,3.87974309910031
"SGF11",1.42348166404071,0.964233393747393,-1.87084118170439
"SPT20",0.25252720269868,1.06853193974219,2.25394931500768
"PCH2",1.15488097300587,0.710566089253617,-0.786448333457759
"DPB4",1.00611169329291,1.17865435849821,3.52246374443346
"YER187W",1.36762195284067,1.17011434459475,2.67460505835593
"BAS1",1.54898763668038,0.852756392070064,1.15901073287905
"YDR248C",1.22421118292907,0.687323927972867,-4.02137223070024
"RPS22B",1.09979702461889,0.967726100217601,3.47575254071696
"CRC1",1.20599129187259,0.936778104223444,1.59813917767252
"LIN1",1.44784157410282,0.897751680513591,-2.43899297720571
"YHR130C",1.30647077307003,0.946599763795077,4.65385310080739
"SSF1",1.70405400342532,1.14327085258619,-0.143469879258676
"TDH2",1.06752624932725,1.00723319172622,-0.308328230992949
"SEC28",1.2657671686808,0.659682114584498,-3.01734497922237
"YPC1",1.08439190752241,0.859832255217332,0.817938612706454
"SDS3",1.35829364444653,0.599175215704091,-2.02016819958702
"SET6",1.25723377773708,0.682469305235529,-3.47156220646405
"SAS3",1.1028569779371,0.966702434450407,2.1601589347082
"HSP12",1.0459102410669,1.14598412359861,0.434557633841228
"URK1",1.06290519306423,0.788616400778487,0.47452309660029
"CAN1",1.24696689211232,1.05434397287956,0.821876247499436
"YBT1",1.02816346955319,0.858629739243822,0.944776475663803
"MBP1",1.30903749447622,1.09348771201896,-0.354828570171278
"YJL022W",1.40616108320826,0.796363486774416,1.06684343889502
"FUN12",1.16464217620434,0.943946448614734,-0.31862618577442
"YGL042C",1.21948956481992,0.806224278520811,0.808001032387345
"IRC24",1.029964005465,1.29456085539666,-0.0519960450634133
"LOC1",1.45025984706948,0.904045162576192,0.0319806258488395
"TAL1",1.07258626602975,1.02694335032787,2.7121920653509
"RPE1",1.07490557337005,1.13661628248373,0.837965795958115
"HOT1",1.20856184420625,1.01803727393619,-0.852418085133341
"MCX1",0.998483358964438,1.25376298328381,0.167132805599516
"PET494",0.97257671193553,0.887088460354762,-0.199479567403266
"MRPL23",1.13027923564709,0.798503736645724,-0.169935930019847
"RSM23",1.15859936698331,1.02713568973956,-0.861464490392584
"MRPS9",1.14514562856783,0.867640355156971,-1.25961896392398
"RSM25",1.24664844626622,0.78601466501606,-1.93414703305583
"MRP2",1.20496077238264,0.864141928633661,-0.899797600285921
"MRPL15",1.0584134306034,0.804035784477981,-1.70152527929971
"MRPL37",1.06449502796508,1.04323403440449,0.480008255078489
"NDT80",1.29260920050077,0.983846403746825,0.37885044166157
"IES4",1.11221401828728,0.908914423627755,0.579352996465653
"TUM1",1.13600407788795,0.555434000420337,-3.75110672182854
"DSE3",1.03455154111263,0.788530472470465,-1.9256347390673
"YPL077C",1.08111646453391,1.2695200642793,-1.66576362315384
"MSH3",1.10328795727769,0.899743582832374,-2.31545770473178
"HMG1",0.828661536573463,0.737810252295943,1.1418882622346
"YDR048C",1.23314682125734,1.06046360447015,-0.363190945863625
"ATG19",1.12844278479023,0.942573781064619,-0.447569323078824
"CRN1",1.13809432768982,0.905049635921718,-0.318353264452107
"TUP1",0.827046960266024,1.14939419253928,0.0141296140711577
"YMR295C",1.14426930390863,0.614786854935437,-1.80261867888322
"AGX1",1.13665772988784,0.799905103957964,0.0548595337430557
"PMP1",1.00730646379822,1.06845138438817,1.83750137417589
"TCB3",1.13181878962487,1.00953442690867,-0.805227458525688
"ARO10",1.18855721981378,0.773296432570164,-2.37764864152373
"EDE1",0.585210086281936,0.910505636101562,-0.216251409534822
"DSE4",1.11233134044111,0.89824875452542,-0.239131612628334
"BRR1",1.01580872845623,0.777755987276547,-1.2599062557442
"MDL2",0.942178302445787,1.08787338653389,1.25730618391996
"RPS1B",0.831154831869776,1.10950423313862,0.0969151847428855
"PDC1",1.14891111102878,0.874685993987081,0.0764814895478285
"ADH4",1.18345969194645,0.939655838787867,0.185361227295905
"YBR096W",1.01133133197341,0.946717955803954,-1.01526477639145
"ISW1",1.08537837134643,1.00376178764745,-0.551654210670641
"RPL16B",1.23035312893738,1.17406771900397,1.77745328407426
"AQY1",1.13078443920745,0.887667918190801,2.31367811631406
"TMA10",1.01434818735756,0.676128541534988,-2.62860510526322
"YGL165C",1.13981106206317,0.720472502469381,0.106946386314336
"INH1",1.05931313041328,1.22763041481712,1.21901495409148
"YUR1",1.28151228059042,1.26002278602027,-1.37883437582226
"REV3",1.03844950981532,0.862494396159091,0.467991802293359
"YOS9",1.05055284629694,1.01119094337976,2.73733088056884
"RAD57",0.853118816042159,1.41859241790435,0.867999918510546
"PEX19",1.20456331365742,0.923817156948508,-0.0666950906768611
"MRPL31",1.13505592333864,0.780301216530791,-3.12770626479142
"RPP1B",1.26019316920915,0.751409090648673,0.503751697366279
"BUL1",1.33863140919686,0.972763325814489,-2.179161935591
"YBR197C",1.35475003653499,0.641223414867996,-3.78064893368715
"MET3",1.16045816491708,0.722804133806527,1.54002112932789
"RNR1",0.181212446740839,1.61095255458272,2.83217471039936
"HHO1",1.03783177276047,0.755364122494136,-0.247620709661979
"RAV2",1.22056222451206,0.829715228800084,-1.52806241779474
"PET130",1.29780649210435,0.930515004332845,-0.901805820622878
"FRE8",1.15697840579675,0.975332631994367,-3.22668070600924
"SOL1",0.981432539274802,1.42174692397117,0.162080312769186
"HOR7",1.21206714284306,0.895042187958445,-2.7545121325535
